,text,label
1794,Oh? What keeps you from having 6 or eight or for that matter having crossed bandoleers across the chest?   I suspect kalifornia law will be changed a bunch and one in the pipe will be in vogue as well as a loaded mag in the gun for utility sake. You wouldn't want the perp to be disadvantaged too much now would you? How many shots must one allow the perp before you can fire back?,False
1795,"Don't get me wrong. This isn't exactly a trip to Sunday school. You shouldn't accept packing an arsenal around in the trunk as if it were completely innocuous. It kinda seems suspicious like a primer colored Nissan Maxima with five guys wearing stocking caps sitting in a vacant lot at 3 a.m......   ...something's not right, but nothing is illegal.   The guy should have been asked to leave airport property.   Officer #1: ""HOLY COW! GUNS! Arrest him!""   Officer #2: ""On, what?""   Officer #1: ""Uh......Felony something! Uh......Felony transportation of guns! No. Not evil sounding enough. Uh.........Felony transportation of AN ASSAULT RIFLE! Yeah! I've included the term ""assault rifle"" so it must be illegal!""   Officer #2: ""What about those guys over there in that Nissan Maxima?""   Officer #1: ""Oh, they look suspicious. We'll check them for legally carried firearms next. If we don't find any, I guess we'll have to let them go.""",False
1796,Really? Can you link to a creationist website that does not connect evolution to people doing bad things?,False
1797,"So the tooth that gave rise to Nebraska Man was evidence - evidence of what - a tooth.   But from that piece of evidence evolutionaries were able to extrapolate a whole new race of men!   So, is it still ?evidence??   So much for evidence pointing to evolution ? it is what you make of the ?evidence?.",False
1798,"A seminar by the deity? With slides showing each step? I'm sure it would be quite popular.   Look, the reason science assumes the operation of natural law is because it has to. If it assumed the deity interfered with everything at her whim, the entire scientific project would be impossible.   Why do you keep asking science to act like a religion?",False
1799,So as a gay man I should be forced to accept hetero marriage. If I am forced to accept hetero marriage they should be forced to accept gay marriage. What part of equal protection do you not understand? I personally would like to see all displays of all religions wiped fron the public square. No one is going to dictate to me how to live my life based upon some outdated religious belief that I don't subscribe too.,False
1800,So what else is new? Does Texas support the death penalty?,False
1801,Do you actually have any idea how science works? Why are you not embarrassed for creationism?,False
1802,"Really? Let me see. Two creation myths and a global flood myth where 5 million ""kinds"" of animal were crammed into a big box that magically floats for a year - yeah, that's secular history.",False
1803,So we don't? I thought we had the capacity to destroy it. That seems within the range of control eh?,False
1804,"I see. Does the fact that these so-called ""exposures"" are constantly and correctly destroyed by those with Logic not phase you?",False
1805,And the loss to society because people used guns instead of an alternate weapon is?,False
1806,"Wait, did you really ask a question imply an answer and then condemn someone for it? Haha, your logic may be more delusional than I thought.",False
1807,"Well, this comes from the same people who invented the death pannels. The truth is that all the developed countries (all of Europe, Canada, Japan, Australia, New Zealand, Taiwan, Israel) have universal healthcare. Their COST per capita is about half of ours. They have better outcomes.Universal healthcare has been tried in many places and it does work. What does not work is our current system. Wellpoint has just increased premiums by 30% even wiyhout a reform bill. They spend 30% on administrative costs.BTW, do you oppose the bill that would force them to limit the administrative costs to 20%?",False
1808,"Archie, the ONLY issue that gays don't have a majority support for gay equality on is gay marriage. That's it.Laws against sodomy? Majority oppose them.Laws against gay adoption? Majority oppose them.Laws against gays in the military? Majority oppose them.Hate crime legislation for gays? Majority supports them.ENDA? Majority support.Even CIVIL UNIONS has a majority support.But you are too swept up in your self-assumed superiority to recognize when you are standing alone...I am laughing at the fact that you are fighting against people who comment on SOME Christian actions against gays, but then you EXUDE the very thing we are talking about.You become a living example.Quite frankly Archie, I think you are a thorough embarrassment to most of the other anti-gay posters on these threads.Comparing gays to al Qaeda? emoticonXDonno And I thought Robertson and Falwell were emoticonXCensored when they tried to associate gays as a cause to the issue of 9/11.",False
1809,"Really? Why can't you ""disprove"" what it actually is instead of someone's explanation of it? It's a standard scientific tool, the procedure is well documented. If you can ""prove"" that it's wrong somehow you should be able to do it right off the bat, you shouldn't need to be primed with someone's explanation.",False
1810,"So why is it a white man can't just think himself black, or vice versa?",False
1811,"So parthenegenic births are always female. Where did the X chromosome come from? Is this another case of ""POOF, it was a miracle"" when faced with reality?",False
1812,"See Above.I can't help but notice your signature. What are you, Patriot under a different username? Bad show, Patriot. Sock Puppets aren't good debate form.Patriot-- About your statement that you've been vindicated. I hope you're just fooling around. :)TruthSeeker's first post doesn't even belong in a debate forum. She stated an opinion, and then stated absolutely nothing to back it up in any way. No evidence. No reasoning. Not one ""because"". Nothing. It was like entering a presidential candidate debate and saying, ""I think the other guy sucks"" and leaving. Hence why I asked her as politely as possible to elaborate.",False
1813,"How do you know he was a gun owner? Maybe he borrowed it. ;)And I bet he was a carnivore, walked upright and drove a car, as well.",False
1814,"He was barred for presenting hard evidence against the Big Bang. Observable evidence. He was the head astronomer at Mt Carmel not just another astronomer. He was our best one.Being barred from the telescopes he was in charge of , being fired , and having to move to Germany is not what you consider suppression? I am not willing to discuss this with you anymore if you refuse to do it honestly. You can say anything.",False
1815,"and tell me what did you gain out of making this statement? Just to let you know... the Bible (if you would actually read it in context instead of reading a little portion that you want to and interpret it the way you want outside of its context).. teaches how to love... because God is love.. and laid down his own life so that we could be FREE! hmmm.... sounds like the motto of what our troops do for our country... they lay their lives down because they want us to be free... where do you think this ""ideology"" comes from???",False
1816,"Just out of curiosity, what do you feel you could sue the company for? Descrimination? Could I sue Wal Mart or Dillons for not carrying a line of adult movies and sex toys? After all, I have a right to own adult movies and sex toys. Doesn't that mean that Wal Mart automatically has the responsibillity to provide those goods? After all, they are the biggest retailer in my area.",False
1817,Does any part of the theory of evolution give an accounting of how we transitioned from quadruped movements of the ape to biped? ,False
1818,So you think that people that express a different point of view than you are doing something illegal? You must disagree with freedom of speech. You're a scary guy.,False
1819,"You do realize that the rules are supposed to be absurd, to point up the absurdity of a recent court ruling, right?",False
1820,"How is that a affect of deterrence? Deterrence works by preventing people through the fear of consequences. A dead man has no fears. Furman Vs. Georgia, where the supreme court specifically noted that there is not a single piece of conclusive evidence that the penalty is a effective deterrent.",False
1821,"And right at the top of the list, at a whopping 31.2 per 100,000, is Washington DC, even though they had a complete and total gun ban in place. How the hell do you explain that? Nobody could own handguns, nobody could ever carry a gun, nobody could have a gun outside of their home, nobody could even load their private guns, so how do they get to be at the top of the list or death rates?",False
1822,"Just this morning there was an article in the paper about a woman in the Extreme Southern part of Texas in Brownsville being shot ""with a stray bullet from Mexican soldiers"" on our side of the river. Over 80% of the crimes are committed by Mexican gang members, many of which are ex-soldiers and drug enforcement for the mafias.Nope, not safe at all when foreign invaders attack Texans on our side of the river and do pseudo cop break and enters of homes or robbery of businesses.That is a good example of the importance of being armed. One county sheriff along the river encouraged citizens to get armed just for that purpose, freely admitting that his officers will not be there when they are needed the most. We Texans have kidnapping and ransome too but reserve our right to protect ourselves unlike EuroAsia who has copitulated entirely.You were saying?",False
1823,"Ok. So Lott is flakey. Then Bellesiles is OK? Riiiiight. I though a person's reputation stood on thier own behavior and achivements, not based on someone else. Besides the debate weather Lott is dishonest or not is debatable and still going on. The debate weather Bellesiles is dishonest is over, he is most definately a liar, and this was decided by his boss and the Banqcroft prize commitee.",False
1824,So will you be comparing gays to child molesters and priests in your same examples? Or blacks with slinging drugs and hoochie mammas? Or will you note the eerie similarities betweenn the wording of some of our gun laws to the Nazi gun laws? ,False
1825,"Well then this doesn't answer my question.If you have 10 doctors for 100 people (this is just an example) and only 50 of them have health insurance and each doctor gets paid $100 a year then your health care per capita is $10 ([10doctors x $100]/100 people). If you change it to 100 people with health insurance you now have $10 per capita as well because you population did not change. Health care costs are shown per capita and not per person insured: Per Capita Health Expenditures by Country, 2007 &mdash; Infoplease.comSo again, if you go from $6,000 per capita per that website given above to say Switzerland levels at $4,100 per capita then where did that money come from?",False
1826,"Semantics. God has mandated against homosexuality. My point is, people are prepared to admit that the creation story, and the story of noahs arc are metaphors. They read them, and then look at the evidence to hand and say ""Well, it can't be really true the way it is written, so it must mean this...""But the bias of the church against homosexuality is based of a small passage of text which, it seems, cannot be interpreted away. That part that condemns homosexuality is accurate, straight-from-gods-mouth truth. Again, why the dichotomy? Why are some parts of the bible open to interpretation, but others are rigid?",False
1827,"So you are saying that genesis is a scientific fact.Ok, so how did all the millions of species of life fit on a 450 ft wooden ship?",False
1828,"The same ones you've been told about, what, a few dozen times now? :)A small exerpt:",False
1829,How do you know carbon dating is so accurate? Would you bet your life on it?,False
1830,"Um. Have you read Leveticus? And I mean, read it. Not skimmed it.Because, God loves everybody. Are you reaching?And what does fast and loose mean? I'm confused. I think you are trying to label me.. but I'm not quite sure what I'm being labled as. ",False
1831,"So what? It's not like institutions in this country haven't been changed before, including the supposed intitution of marriage! Guess what? It's called progress, get used to it. ",False
1832,"Should it be legalized? Only if every other country did itIs it harmful? Yes more so then moderate alcohol use and worse then smokingShould it be taxed once legalized? Yes.Should laws still apply to it, such as DUIs and the like? Yes.",False
1833,"Forgive me if this seems picky, but I just want to try and fully understand this argument. I should say that I don't necessarily agree with it, and would like to respond as to why. I just want to give a proper representation of your argument so that I can make a sound response.As such, you can no more force her, against her will, to provide bodily resources to an embryo or fetus, than you can yourself be forced to give of your bodily resources against your will.... Where does this right originate from, i.e., is it from the US Constitution via the 14th amendment etc?",False
1834,"Really? Then why haven't you condemned organizations such as the Brady Campaign? They continually put out the lie that the .50 BMG is capable of bringing down commercial planes as if the entire process was mere child's play, but there's absolutely not a shred of evidence to support this claim.",False
1835,who would grant anyone the right?the UN? ha!don't make me laugh. the UN only repesent the interests of individual member nations and not the interests of humanity or any particular people ,False
1836,"Of course not, but I fail to see how atheists are using science as its god, can you please explain that to me directly? Evolution doesn't refute god at all. In fact with evolution, intelligent design is entirely possible. But that still doesn't make it science.",False
1837,"So ban guns? That is like curing the headache by cutting off the head. Why not make it a crime to sell a gun privately. Perhaps make it a legal requirement to go to a licensed firearms dealer who at no charge to the parties other than the cost of the background check run the potential buyer through the database. I would certainly be willing to do this. As a responsible gun owner, I would hate to think that the firearm I was going to sell to someone might be going to a felon, or someone likely to use it to commit a crime. ",False
1838,"So Pat is an example of gonadal dysgenesis (or an intersexual.) Are you sure it is correct to describe this condition as being ""made-up of two genetically distinct people""? Is is not the case that Pat is one genetically distinct person made up of two complete chromosome sets?",False
1839,"Well why not start at the beginning?
 
 Handy Dinosaur Answer Book",False
1840,"If theres no proof that its genetic, then how can one say, with any degree of certainty, that it isnt a matter of choice? The professor attempts to discredit choice by stating there's no proof it is and promote genetics even without any scientific basis to do so. His selective use of ""lack of proof"" as his main criteria is dubious as a result. Some make the claim that nobody would choose to be gay because of all of the psychological baggage that comes with it. The teasing from straights, the parental pressure, etc., but we know that rebellious teens will do a lot of anti-social things by choice, so that argument doesnt fly.",False
1841,"He don't, billsco, and better not try to, imo.If I were to base my job on some religion(s), then I wouldn't be manufacturing bombs and ammo.But, these people need to check in with their religion a little closer. If they use The Holy Bible as a guide, then they better read it a little closer. The Bible says that if you're sick, seek a doctor.If you don't like what a doctor says, go to another. If he gives you a prescription, go get it filled. If Jack's Drug Store won't fill it, go to Ajax Drugs, etc, etc.You can't force morality on anyone, anyway. At least that's what I've found...and I don't do it for a living.On edit: How do you edit a poll? I meant to click on ""NO"", but I hit ""Don't Know""I feel like one of Bill Cosby's kids.... :)",False
1842,"Ok, now I'd like to know why Lappster thinks evolution has anything to do with morality? Do you actually know what evolution is Lappster?",False
1843,"Ever heard of gravitational lensing?
 It was the FIRST test of general relavtivity back in 1919.
 http://archive.ncsa.uiuc.edu/Cyberia/NumRel/EinsteinTest.html",False
1844,"I see. So you must be a female to know for a fact that this is false. Actually I'm not interested in that kind of science and I don't care. I haven't seen the papers but I suspect the book was written for mercenary reasons. What does that have to do with cosmology, physics, astrophysics, geology, molecular biology, genetics and on and on? Someone mentioned that you seem to mistrust science and it seems that you do.",False
1845,"It is not only supposedly ""junk DNA"" that was used for these kind of arguments. The vertebrate eye has been preached to be a bad design. Why? Why is it a bad design?
 
 The human eye contain bona fide optical fibers to conduct light (nice illustration). B",False
1846,Well I'm not arguing that this is adaptation...I have never said that.. What I am saying is the environment -- in this case diet is the cause for these traits to emerge in offspring.....but like I said earlier ToE does not admit that the diet or any enviornmental variable can influence traits in offspring. Traits are dictated by genes and genes are closed off from the enviornment. This is the basic dogma of Weismann's barrier. I'm not necessarily calling this evolution....I'm just simply pointing out that acquired traits can be inherited. There is no other way to describe this other than Lamarckism. Do you disagree that The inheritance of acquired characteristics is simply changes in physiology acquired over the life of an organism that are transmitted to offspring?,False
1847,"But not all ""designs"" are manufactured. Take the repetitive ridges of sand on a beach. They are created by the motion of the water. Shall I remind you of the humorous story about the ""image of Jesus"" that attracted much attention, yet turned out to be a coincidence of shadows? This is why I insist upon your defining the terms you're using.",False
1848,"Thanks for the link it was an interesting read.I found the comment in the second to last paragraph most intriguing:'Scientists have also identified the smallest number of genes required to sustain life in a bacterial cell (about 350). If they can overcome the many technical hurdles of building a wholly artificial cell in the lab, it is conceivable they could ""create"" - albeit simple - ""life"". 'Who knows what that line of research might lead us to?",False
1849,"You contradict yourself. If the earth was then much as it is today, then there isn't enough water on earth to cover it in any fashion. I have done the math. Do you have any idea of how high the Himalayas, the Alps, the Andes, and the Rockies are? Besides, the Bible talks about a flood that lasted a year, not a series of tsunamis.",False
1850,"What do you mean by 'Yet it still stands'? Are you saying that it has ultimate authority, or it is simply a cultural fairy tale that so many are frightened to discard?",False
1851,"But then, you are obviously scientifically illiterate. Why don't you think that the panal of scientists who were hired to write the standards know better than you? It is, after all, their field.",False
1852,"Why don't we do the same for straight marriages then?Why doesn't a straight couple that gets married in Colorado, and then moves to Virginia, have to get their divorce ""remotely"" from Virginia.Or maybe you should start thinking about what AUTHORITY Colorado has to grant a divorce to Virginian RESIDENTS.",False
1853,"What else would you expect from the people who created a god in their own image?
 
 Your thinking here is right, religion has a long history of being egocentric.",False
1854,"Well, first, I did say ""The fact that you and I cannot understand this doesn't make it impossible."" Secondly, how is no god possible? Third, a person being 100% something and 100% something else isn't entirely impossible. There are people all over the world who change from 100% idiotic to 100% non-idiotic all the time. Lastly, there are many things we don't understand... so what's your point in restating what I said? ",False
1855,"Bet the crime rate skyrockets,but I wonder what happens if you (officers)just
 put a bullet in them, you know for resisting arrest?
 
 Who does that pinhead mayor remind you of?emoticon_rolleyes",False
1856,"Well, if they've re-established control in New Orleans(and it seems they have), then taking a gun away from someone carrying it on the street would be what the police normally do in any city. If they were taking it away from peoples' homes, and not letting them keep them, that would be over and above what they normally do. (I'm very pro-2nd Amendment, so don't get me wrong here. I'm just pointing out that taking guns away from people happens in every city every day)I also think that it's kind of disingenuous to complain about the military coming in--just a week ago everyone was criticizing the govt. for NOT sending in the military. Now people are criticizing them for doing it???",False
1857,"Are you saying that an argument that is inconsistent with science should not be called unscientific, or are you saying that it should not be rejected because it is unscientific?",False
1858,"It is ALL repeated time after time, and time again then again. But you are correct. Here is one of the links to those studies. emoticonXSmilie http://www.4forums.com/political/gun...tml#post354115But what do we do about this? http://works.bepress.com/cgi/viewcon...dennis_culhane Which is a study of criminals shooting criminals but it is hoped that people will think it is about Law Abiding Concealed Carry. This is NOT representative of Law-abiding Concealed Carry or legal gun ownership in any way. And we have this.Guns and Death - Firearms Research - Harvard Injury Control Research Center - Harvard School of Public HealthSo lets look at the actual crime figures to see if any of this holds water.  According to this 1999 article  there were 250 million guns in circulation in 1999.   Total NICS Background Checks November 30, 1998 - June 30, 2009 ",False
1859,"I'd say there were a lot of stones going both ways.
 
 Do you know the Rev. well enough to be able to make that claim, that he's a bigot? Or is it he represents the system?",False
1860,"So which is it: the action is moral, the action is immoral, or there is no answer? You seem confused.",False
1861,"You think ""the unborn child is worthy of protection""...""but not more so than the mother, probably less""...yet you believe ""in most circumstances the child should be carried to term?""",False
1862,"But they didn't have sexual relations. This was from a sperm bank- there was nothing that made the two people create one being. Nonetheless, this is a side issue for future debates. My main point is homosexuality is a disorder that the government shouldn't be condoning. The government obviously doesn't condone pedophilia, poligamy, and incest. Why is the government condoning homosexuality?",False
1863,"""Lottery""? I hope you don't mean that it is completely random in all cases...
 
 Note: did you notice that this was the position you were arguing against in the previous sentence?",False
1864,"Well if there can be a Constitutional amendment to ban gay marriage, why not to remove marrriage from the federal government? Where do they get that power Constitutionally? So that would mean states can choose not to recognize any marriage Constitutionally. I think that marriage is a church issue. Let gays, straights, everyone get civil unions to be recognized legally. But leave marriage to the churches.",False
1865,"How is that a strawman? Your challenge directly relies upon something you assume to be proven, but has not been. Therefore even in a hypothetical stance, your underlying arguments are invalid, thus leading to everything else being invalid. You're not doing so well on this forum.",False
1866,"And I would like to know why that is. I asked the question in post #2 and got no answer. Are laypersons lacking in intelligence so much that its hopeless for them to be on the same communication level with scientists? Since they share the same society, put their pants on one leg at a time in the same way, eat, sleep, and share economic processes in comparable ways, it seems to me it would be beneficial for them and laypersons both to understand each other when they use identical terms. (like the word, theory) ",False
1867,"I see a subtle distinction here. Creationism is concerned with the spiritual origins of people. ""Evolutionism"" is entirely concerned with explaining the nature and history of the physical world. The conflict of opinion arises out of the importance of the detail- can Genesis be accepted as a parable which contains a fundemental truth or must it be taken as a historical account?",False
1868,"Good shooting! Got two illegal alien perps that had been deported for previous felonies and just committed another after illegally entering the country again.WE NEED MORE JOE HORNS and a heck of a lot less bradies!Is this the only case you could find of a CCW exercising his rights (you know the law applies to any citizen of Texas don't you and they need not be licensed?) completely justified in the Penal Code of Texas. Self-defense and defense of a third person or property is justified and required by law...IT IS YOUR PUBLIC DUTY.Job well done Mr. Horn!!How come you don't post links (deleted by poster)? This is old news, almost 3 years ago to be exact. Did you think it was sensational? LOL",False
1869,"Actually you're wrong. Actually you're very, very wrong. The 5th Amendment, and all the other amendments in the Bill of Rights, only provide protections against government interference, not interference from your neighbors and people who don't have governmental jobs.But just for the sake of argument, if you want to argue how the man's rights were violated, how about we discuss the rights of the woman? Doesn't she have a right to not be raped? Doesn't she have a right to be secure in her own home against forced invasion?",False
1870,And how does this compare to your ideas on artificial selection?,False
1871,Some? 90% is more than some in my opinion. That is a horrible waste. Just think if we could retain 50% of the energy we consumed. We could start eating 1/5th of what we normally eat.,False
1872,"You are wrong in your claim.
 The power of the 14th amendment, applied to ensuring equality, has a very real history.
 Would you care to look at how the 14th amendment has been applied over its history?",False
1873,"Certainly science has provided part of the answer with their finding of the Mitachondrial ""Eve"", suggesting that one person can have all the DNA necessary for all the variation in human populations.One of the standard rebuttals you hear is ""How did the Kangaroos get to Australia""? I don't know if that's covered in the Bible... if God transported them or not.",False
1874,"If he lies about being pro-life, what else will he be willing to lie about in order to be elected? That is a legitimate, not-made-up issue that is relevant to elections.",False
1875,"So producing a child is the defining characteristic of a marriage? What about love, trust, respect, companionship? My wife and I may decide to not have a child, does that mean our marriage should be made illegal? Again, you keep posting nambla this and nambla that. Nambla is a group of deviant pedophiles, homosexuals despise this behavior too. GROW UP DHARD...I mean DMG2FUN. ;)",False
1876,You don't beleive that it is possible to do something wrong to prevent a larger number of wrongs in the future? Do you think the ends can ever justify the means?,False
1877,"Hang on....think about it.......if there is a large group of people who live in the south, and this large group of people moved to the north, WHY -- being from the south -- would there be anyone in the population that had light skin? Look at Iraq -- all those people have the same exact skin color. Same with Kenya. Same with Japan. Same with Russia. Thus, if any of those groups of people were to migrate, they'd all be in the same boat! There would be NO measurable variation of skin color. Your premise is faulty -- as is the whole premise of Toe.",False
1878,"But, of course, religion is a mere matter of brainwashing and programming. Some people, very obviously, need this sort of intrusion into their lives because they can't figure it out for themselves.And, there are some very profound and meaningful religious teachings.However, if one is not permitted to question the tenets of a particular belief system, I find that dangerous.Like in your sect. You do expect complete obedience, do you not? No questioning of your authority?",False
1879,"While I don't follow the whole ""child trap"" thing,... whatever it is,...
 
 Would that be any more ridiculous than the notion that a vagina is an entrance/exit to personhood?",False
1880,"What possible concern is any of that to you? 
 Some actually search for knowledge through debate. This is a debate forum if you recall. Don't play if you're not so inclined but to post warnings not to fall in this trap, c'mon.",False
1881,"Not to hijack the thread, but there's a question about ID that I've never been able to get an answer to. arn.org didn't help, but maybe you can DamEtel?What was the Designer supposed to have actually done, and when? I mean, did he create the first single celled creatures from scratch and dump them in the ocean billions of years ago, or did he just nudge some chemicals towards each other? Did he cause specific mutations in certain animals at some point to get a desired result? Or did he build animals from scratch, fully formed? I can't find any answers to these questions anywhere.",False
1882,"Well this doesn't answer my question though. With this bill, where is the money coming from? Are we cutting doctors jobs? I hate to use a Krugman thing but this looks like an ""underpants gnomes"" theory.1) Pass Senate Bill2) ???????3) Save $3,000 per capita.",False
1883,So although you provide absolutely no evidence or source to back up this claim we should just accept that the memo is authentic until some disproves it? How does such reasoning even begin to make sense?I'm very suspicious about the legitimacy of such a memo. Here are two bogus quotes attributed to Sarah Brady by some people on the pro-gun side:,False
1884,"Given that the fetus can feel no pain (in the vast majority of abortions), whose pain should I be concerned about?
 
 Even if it could, why would its pain be more worthy of protection than the mother's?",False
1885,"would that be legaly owned guns, or criminals who have guns (and also ues guns) for there crimes? most Gang members have guns, if they are killed in a drive by shooting, is the gun responsable, or would it be the illegal activitys?",False
1886,"Cost would certainly be an issue. If the adoptive parents were willing to take on that cost, that would be best. I wonder, though, how much demand there really is out there for adopted babies. As I understand the situation, currently there are far more parents looking to adopt than there are new babies up for adoption. However, if such an artificial womb would exist, then that may not be the case any longer. Would the mother then have to be responsible? Not that easy a case to ponder since that would be a case of performing abortion not purely out of a sense of a woman's right over her own body (since transfer would be an option) but out of purely financial, practical reasons.",False
1887,"What is your evidence they didn't do this? Remember, today's Coelacanth is different.",False
1888,"You mentioned him once or twice. I could give a rats a$$ about him. My concern is for you or anyone else who is in your situation. If you end up getting shot, as you walk towards that light remember you had ample opportunity to have prevented the dire mess you may find yourself in! It was not the guns fault, heck it really was not your brothers fault... It would have been your fault because you failed to act. This line has nothing to do with my position on guns or trying to get a ""one up"" on the debate. You are in a dire LIFE THREATENING emergency much worse than me owning every mortar, grenade, f16, m16, ak-47 in the world. Do you get it?",False
1889,A little of both. Japan is known for allowing its police officers to physically and mentally torture suspects and deny them legal counsel if they determine that such counsel will interfere with their interrogation. Suspects aren't allowed to read confessions before signing them either.Is that what Penfold really wants?,False
1890,And what would that prove? It would certainly show that an animal adapted to survival above the Arctic circle was not adapted to the Arizona desert. Maybe it would indicate that the environmental conditions necessary for the change aren't present in Arizona. How is that relevant to evolutionary theory?,False
1891,"That statement exposes your ludicrousy. First, you say you're against killing children who don't have a chance. Then you say the death of the Kurds and the WTC mean nothing to you. What chance did the children in the gassed Kurdish village have? What chance did the children in the WTC Day Care Center have?",False
1892,"And my favourite! Contraception doesn't work kids! It's all a lie!
 
 http://www.abortionfacts.com/online_books/love_them_both/why_cant_we_love_them_both_35.asp#How%20effective%20are%20contraceptives%20in%20preventing%20pregnancy?
 
 -Wez",False
1893,"You say you cannot see it from the gay perspective, then you speak from that perspective as a gay man. This is confusing. As a heterosexual, if you are one, would you give up those rights and let gays have the rights?",False
1894,"How many cases have there been of a person having their personal firearm taken right out of their hands by a criminal, never to be seen again?",False
1895,"I think bringing ""emotions"" into the question of whether God exists or not tends to cloud the issue a bit.Isn't the essence of atheism a rational enquiry which concludes that in the absence of any credible evidence, there is no reason to believe in God ? An emotional attachment to ""non-belief"" would be irrelevant (and irrational).",False
1896,"Reading Difficulties, huh?
 
 There's a cure for that. It's called school. Perhaps you should go there.....",False
1897,"What are you talking about? Please define information. What does ""new"" information have to do with natural selection or evolution? Evolution is NOT defined by evolutionary biologists as an increase in information.So I ask again, please define information in a meaningful way as it applies to DNA and the genome of an organism.",False
1898,And what if it is one to me? Then your refute is equally refuted. The support for us not knowing lies in you and other's inability to provide anything beyond speculation as support for the assertion that an unborn child is not a person. Your own inability is my support.,False
1899,"What laws are these that you speak of? Kindly provide the bill name and number so you have some actual proof and aren't simply parroting from the fear-mongering Brady Campaign and Violence Policy Center.During World War II the American people rounded up Japanese-Americans and herded them into concentration camps because you were at war with the people of Japan and thought that they were the sleeping enemy even though they had no proof. What you're speaking of is no different than this.The way I see it Brady, your hatred for guns and gun owners is so overwhelming and logic defying, that you'd be perfectly alright with unleashing a life-ending pandemic plague on the people of earth if you believed it would put an end to all gun owners everywhere.",False
1900,"Oh, is THAT where you are getting your information? The Biotic Message? I read the book tens years ago and eventually sold it because it wasn't worth keeping. You do know that it is a book on biology written not by a biologist, but by an engineer. Right? Walter Jame ReMine is a mere engineer of some sort, and has no degree in biology. And biologists strongly argue against his claims. PS: I even had a few exchanges with ReMine when I was posting at ARN. I argued against him, even though I was an IDist at the time, because he was not being truthful.",False
1901,Finally someone answered the question. Thanks. I thought it might be the government.Does your government attempt to do this?What do you think about other democratic nations that have citizens that are less armed? Do you think that they're in danger - or is it only the American government that's out to do this?,False
1902,So a theory was revised... does that mean that it was wrong afterwards?,False
1903,"I think this is a fair conclusion. I went as far as I did because of what it seems to say about the governor calling for a joint session. I may be wrong, but the text seems to instruct the governor to keep them in joint session until final action is taken. In other words, it doesn't appear that the governor has an option. And it does not seem that the Constitution allows for a legislative session that never ends. I'm not sure how else to square the two except that the legislature should pursue final action. Of course, as you have pointed out, it really is hard to speculate on this one without any historical context of the amended Amendment Process, and/or the relevant legal precedent surrounding it. Any thoughts on this?",False
1904,"But evolutionary theory doesn't claim that species arise in a single generation. How does it make your point to argue against claims that evolutionary biologists don't make? In fact, is it honest to misrepresent evolutionary theory?",False
1905,"Actually the Alan Guttmacher Institute is quite reputible. They have their own web site. Check it out. Also, why would a site called ""womens issuses"" be in valid?",False
1906,"maybe firstly you should explain how god works? In what way does he manupilate matter in defience of the laws of physics, where does he dwell, how can we not observe such a being? And all the other questions of the supernatural. The theory of a god is actually a lot, lot more complicated than evolution as you have to explain *how* God works to get even basic science points.",False
1907,"I guess I should ask why you think the ""less evolved"" chimpanzee should have gone exinct?What happened is that common ancestor to chimpanzees. for some reason, was divided into at least two populations which did not come into contact with each other much. One population evolved into the modern chimpanzee (a forest animal), and the other into modern humans (a savannah animal).",False
1908,So you're accusing me of the thing that your most guilty of? As I remember your posts have been censored several times by admin because you resorted to viscious personal attacks and name calling. And aren't you interested in the truth. Why isn't whether Jefferson said it or not important?,False
1909,"So any long publication must be due to a panic attack? It takes a few minutes to read those posts, but it takes an hour and a half to watch Expelled; does that mean that IDers are having the mother of all panic attacks?Your logic can't even be described as ""tortured,"" marc, because it's completely nonexistent.",False
1910,"Any belief system is a religion loosely defined. I'd like to know how you think rights are afforded to born persons if not by a belief system or at the very least a belief in natural rights. Either way, that doesn't address the point I had. If I can't impose my beliefs on you then who you are to impose your belief of me not hurting chemist99a?",False
1911,"1 - It is innacurate. We allow killing in times of war, in self defense, and in state sanctioned executions. So we already have a situation where, when given X mitigating factors, it is justifiable to take a life. It is impossible to say all life is equal, and then to apply that as law. People will be outraged. I know I would be.2 - Objective to who? Who gets to decide how valuable life is? And why should they get to? And who says they are right? The relative value of life works fine, thanks very much.",False
1912,"But wouldn't the biochemical similarities speak for themselves? That is, does one have to believe that the two specimens (which share biochemical similarities) evolved in order to infer that they will respond similarly to antibiotics? The observable facts of the similarities would seem sufficient (and more scientific?).",False
1913,"So they had guns that could shoot down planes even before they had planes?
 Their primitive muskets were that powerful? I am not that easy to fool!",False
1914,"""Ready to go"", in the sense that living things are equipped with a means of making small errors which are used by natural selection to make new structures.Barbarian, regarding mutations:There is a lot of that. Many mutations are recessive and a population over time accumulates a lot of genetic variation that can become useful if the environment changes. The founder population of lizards, for example, could have had at most, 20 alleles for any gene locus, since each lizard can only have 2. The new ones evolved by mutation. Sometimes, we can even observe that happening, or trace the mutation back to a known ancestor. Would you like to learn about it? .",False
1915,"Because some restrictions that might pass constitutional muster, don't amount to an outright ban. How would impossibility ever be considered constitutional?",False
1916,So what?   Why should the woman be forced to care for this child against her will?,False
1917,"Whatever, people lying by saying that they lost their jobs because they said they believe in Intelligent Design? Good? Bad? Utterly predictable?   http://www.expelledexposed.com/index.php/the-truth",False
1918,Kronus said this was a win for science. He never mentioned that religion was discredited- never mentioned religion at all. Religion and science are utterly unrelated. Why would you make that connection?,False
