,text,label
8086,What kind of a car do you have now? /,0
8087,What kind of insurance do you have up there  /,0
8088,What's everybody drive up there? /,0
8089,"{F Uh, } in Kenosha?  <Laughter>. /",0
8090,Really? /,0
8091,"Kind of strange to you all, {F huh? } /",0
8092,"[ how, + how ] cold is it there? /",0
8093,Really? /,0
8094,Really? /,0
8095,"{C But, }  {F um, } {D so } [ what, + what ] is your dream car? /",0
8096,What's your favorite color? /,0
8097,"{F Uh, } for a car? /",0
8098,Blue? /,0
8099,"{D So, }  what kind of car do you drive right now? /",0
8100,Really? /,0
8101,Really? /,0
8102,Really? /,0
8103,does everybody have their windows tinted up there? /,0
8104,"{D So, }  you been down here before? /",0
8105,Really? /,0
8106,Did you like it? /,0
8107,"{D So, }  {F uh, } what do you think about it? /",0
8108,If you had to have a drug test? /,0
8109,"What limits ought to be put on it, do you think? /",0
8110,What kinds of things have you done? /,0
8111,Do you ever keep any of your stuff? /,0
8112,Isn't that funny.  /,1
8113,<laughter> isn't that funny.  /,1
8114,"[ Was, + was ] the whole face done or just the numbers,  [ and, +  and, }  like minute marks? /",0
8115,"{F Oh, } what's that? /",0
8116,"[ What did you, + what kind of things did you  ] do? /",0
8117,What did you call that? /,0
8118,"How did you know to choose this subject, tonight.  /",1
8119,"what kinds of decorations did you use with the bas-, - /",0
8120,how were you decorating the baskets? /,0
8121,Like fabric that's been stiffened. /,0
8122,Do you know what my concern is?  /,0
8123,How will I dust this thing?  /,1
8124,"You just didn't say which Christmas, right <laughter>. /",0
8125,What was this project? /,0
8126,{D Now } this is done in the needlepoint? /,0
8127,"[ Do you, + do you ] use [ patterns, + {E I mean, } {D like } a book of patterns,  ]  /",0
8128,What. With ink? /,0
8129,Where do you enjoy dining out? /,0
8130,do you have children? /,0
8131,"that makes a difference, doesn't it. /",0
8132,<Laughter>  What area of the country do you live in? /,0
8133,"{D Well, } what are some of [ your, + your ] favorite inexpensive places? /",0
8134,"Where do you go if you like to have a nice meal out, or a big meal? /",0
8135,Where do you go for steaks? /,0
8136,You ever been to Houston's on Belt Line? /,0
8137,You don't believe in it? /,0
8138,What's he going to be doing when he turns into an adult. /,1
8139,# [ What # -- +,0
8140,"Bread, do you have bread to go with it? /",0
8141,Did you? /,0
8142,"Have you # ever had, #",0
8143,Do you like to make your own guacamole? /,0
8144,{F Oh } do they? /,0
8145,"<<Back to phone>> [ wh-, + where ] do they get it?  <Laughter>. /",0
8146,"{F Oh, } does that help? /",0
8147,{D So } what do you think about it?  /,0
8148,How are we doing in recycling?  /,0
8149,Do those can crushers work good? /,0
8150,"{C but, } {D you know, } for other kind of cans, [ just to, + ] it'd probably only take aluminum cans like that, don't they. /",0
8151,{C But } what do you do with them in the meantime? /,1
8152,who does.  /,1
8153,Do I consider them a threat?  /,0
8154,"you're from the Dallas area, right? /",0
8155,"{D you know, } basically the size of, {F uh, } the area around Richardson? /",0
8156,I take it you haven't spent any time in the military? /,0
8157,"# {C But, }  # during that same time frame, didn't you get some feeling, that, {E I mean, } they're getting all these weapons and stuff?  /",0
8158,Didn't it bug you a little bit why they kept coming up with all this stuff? /,0
8159,"You mean [ in the, + in the ] most recent conflict? /",0
8160,Do you think that the weekly magazines provide you with as much detail information as you'd like? /,0
8161,did you use to live around here? /,0
8162,right? /,0
8163,"{F Uh, } do you have any friends that have children? /",0
8164,{C And } what do they say about finding adequate child care? /,0
8165,"{D Well, } are your children now, - /",0
8166,"do you feel comfortable, {F um, } with them coming home after school until you and your wife get home  /",0
8167,"[ is it, + is it ] the one that [ needs, + needs ] more supervision that has a bad influence on the older or more mature one? /",0
8168,Do you usually get a message? /,0
8169,"{D So, }  in Maryland [ are you, + {F uh, } are you ] a Skins fan? /",0
8170,"{F Oh, } yeah? /",0
8171,"{F Oh, } is that where you are now? /",0
8172,"{C and, }  {F uh, } {F uh, } I guess when you're down here in Dallas you finally get indoctrinated into the Cowboys --",0
8173,Cowboys are going to have a problem aren't they?  /,0
8174,"[ Is it, + is it ] this year they don't have a draft pick because of the Walker trade  /",0
8175,{C or } what was the whole deal on that? /,0
8176,"# They don't, #",0
8177,"{D Well, }  (( Kim )) , {E I mean, } didn't the Cowboys even finish, - /",0
8178,they finished pretty close to five hundred last year didn't they? /,0
8179,"{C Because } they only won one game the year before, right? /",0
8180,"<Laughter> {D Well, } [ you don't, + {F uh, } you don't ] like the Skins? /",0
8181,"{D actually, } {F uh, } you said you lived near, {F uh, } Baltimore? /",0
8182,do you know what Ellicott City is? /,0
8183,"{F Oh, } yeah? /",0
8184,"Is it the, the Wharf or [ the, + the, ] {F uh } --",0
8185,{D You know? } -/,0
8186,"{D so, }  {F uh, } {F uh, } {D you know, } did you graduate from Purdue? /",0
8187,Delaware? /,0
8188,Have you seen it. /,0
8189,"What does, {F uh, } - /",0
8190,"[ Robby, + Robin ] Williams, does he have a funny part in it? /",0
8191,{F Oh } how does he do serious. /,0
8192,"{C But, }  {F uh, } {D well, } what was that show, {F um, } <barking>  [ Gar-, + {F uh, } Garf-, ] - /",0
8193,"He wasn't always funny in that show, was he. /",0
8194,{D Well } what have you seen? /,0
8195,Did you cry through it? /,0
8196,<Laughter> Where did you cry. /,0
8197,What did you think about the buffalo scenes. /,0
8198,"{F Uh, } have you seen any of the behind the scenes, {F uh, } [ of, + of ] that movie. /",0
8199,"{F Oh } is that five minutes,  /",0
8200,is it five or three. /,0
8201,Do you like to cook? /,0
8202,Do you work? /,0
8203,{C And } have a family? /,0
8204,# {C so } <laughter>. # Where did you get your recipe for it? /,0
8205,"They have a T I plant in Texas, in Kingsport? /",0
8206,"What [ is, + {F uh, } is ] a marsala wine a sweeter wine? /",0
8207,# What do you use  ((   )) ? # /,0
8208,# What do you serve with it? # /,0
8209,What do you serve with it? /,0
8210,"{F Oh, } what? /",0
8211,"{F Uh, } do you like angel food cake? /",0
8212,What time should we be there?  <laughter>. /,0
8213,"{F Oh, } and pour that over it? /",0
8214,"# I was # going to say, do you just mix it to taste? /",0
8215,"How long, does it keep,  /",0
8216,"you wouldn't # have to make, # -/",0
8217,# Plain?  /,0
8218,Plain yogurt? # /,0
8219,They'll eat fish? /,0
8220,"[ Do you, + do you ] garden or not? /",0
8221,"# where did you get, # /",0
8222,where did you get this cook book? /,0
8223,"I guess you've seen the THREE HUNDRED SIXTY-FIVE WAYS TO COOK CHICKEN,",0
8224,Have you ever seen any put out by Junior Leagues? /,0
8225,"They are [ good, + usually good ] aren't they? /",0
8226,what was that?  <noise>. /,0
8227,"# You buy # the [ canned baked, + canned baked ] beans? /",0
8228,"{C so } what kind of movies have you seen, lately, I guess? /",0
8229,<Laughter> Obviously you have kids. /,0
8230,"{D Well, } what other movies have you seen then lately? /",0
8231,"Is that any good,  /",0
8232,You know what I mean.  /,1
8233,"[ Do you take her, + {E or } do you go ] to a lot of comedy movies  /",0
8234,What was the last comedy you saw? /,0
8235,{D Now } have you seen DANCES WITH WOLVES? /,0
8236,really? /,0
8237,{F Oh } really? /,0
8238,You think my daughter would like it? /,0
8239,Isn't that ridiculous.  /,1
8240,"{D Well, } how do you feel about capital punishment? /",0
8241,"{F Oh, } you did? /",0
8242,"{F Oh, } really <laughter>? /",0
8243,"{F Uh, } how do I feel about it?  /",0
8244,Really? /,0
8245,Really? /,0
8246,"[ No, + no ] remorse whatsoever, {F huh. } /",0
8247,Really? /,0
8248,"{F Oh, } really? /",0
8249,"{D Well, } they pushing the death penalty? /",0
8250,{C But } what is it worth?  /,0
8251,{C And } do they have the death penalty there? /,0
8252,"Does it spread out of the neighborhoods into [ the more + the, ] {F uh, } retired people's community,  /",0
8253,"{C So } that's a big concern if you live there,",0
8254,How do you keep up with current events? /,0
8255,what what channel do you watch or what station? /,0
8256,"Do you think that T V is, {F uh, } pretty accurate.  /",0
8257,{E I mean } sometimes do you think it gets pretty commercialized  /,0
8258,"Was that {D like } he started shooting [ people, + people ] in this cafeteria or  something? /",0
8259,What did you think of the coverage of the war? /,0
8260,Did you? /,0
8261,if they were going to show that why didn't they show the guys who --,1
8262,"{F Uh, } Robert [ what do you, {F uh, } think, + what substances do you think ] are the most, {F uh, } likely causes of air pollution? /",0
8263,"<Laughter> [ Do you, + {F uh, } do you ] think that those are bigger contributors than things like [ ai-, + acid ] rain and some of the pollutants that come from, {F uh, } industrial areas, factories and so on? /",0
8264,"[ [ {C and, } +  {C and } ]  you,  + {C so } you ] understand smog <laughter>. /",0
8265,"{C And } that was, a few years ago? /",0
8266,"[ I, + I ] wonder if it's any better now.",0
8267,{D So } did it burn coal? /,0
8268,"{F Uh, } what do you think individuals could do, or society could do to alleviate this problem. /",0
8269,What do you think we can do? /,0
8270,"{C So, } if you don't want to burn coal for power,",1
8271,How about investing in the sun.  /,1
8272,do you have any air pollution in your area? /,0
8273,"You're talking about [ from, + from ] [ the, + {F uh, } the ] [ middle, + middle ] states,",0
8274,"{C so } you make it, {F uh, } to that Longhorns Sooners  game? /",0
8275,Every year. /,0
8276,<Laughter> {C So } who's going to beat them?  /,0
8277,Who are they going to blow it to? /,0
8278,L A you mean? /,0
8279,"{F Oh, } yeah? /",0
8280,"Has it been, {F uh, } snowing up there? /",0
8281,do you subscribe to magazines yourself? /,0
8282,{C And then } you stopped them all. /,0
8283,"{E I  mean, } what do you drive now? /",0
8284,"{F Oh, } yeah? /",0
8285,[ at how # -- +,0
8286,You didn't overheat it? /,0
8287,"<noise> when was the last time you [ took  out, +  took your truck out ] [ just to, + just to ] go driving? /",1
8288,"Are you,",0
8289,"[ What do you, + what do you ] think is causing all this, /",0
8290,[ what are your views? /,0
8291,"I do not know if you listen to him or not, /",0
8292,"How many studies have to be done to show that there is a link between,",1
8293,Have you ever heard about that one? /,0
8294,"{F Oh, } really? /",0
8295,{C And } this is money that she's borrowed to form her college education? /,0
8296,{C But } she got credits for it? /,0
8297,"The Peace Corps itself is really [ a, + ] {F uh, } dying out, isn't it? /",0
8298,{C And } don't they go into other countries and stuff? /,0
8299,Make them more self-supporting? /,0
8300,"can they go in there and can anyone go [ into, + {D well, } out of ] - /",0
8301,{C and } teach them to farm {C and } teach them - /,0
8302,"You're in, {F uh, } what [ r-, + ] Flower Mound? /",0
8303,"[ [  Have you ever, + have, ] + have ] you been downtown recent-, -/",0
8304,"{D Well, } Stephanie, what's your position on gun control? /",0
8305,{D Now } was that just on handguns or was that on  rifles? /,0
8306,Really? /,0
8307,{C And } that didn't help at all? /,0
8308,"[ [ Did, + did  you, ] + were you ] brought up in a family that hunted  /",0
8309,"{F Uh, } what do you think about it? /",0
8310,"{C So } your big beef with it is the, {F uh, } -/",0
8311,"{D Well, } {F uh, } how long were we s-, - /",0
8312,How long were we supposed to discuss for? /,0
8313,"{F Uh, } do you have any idea, {F uh, } - /",0
8314,"[ you were, + you were ] tested for drugs as [ you got into T, + [ as, + as ] you got into T I? ] /",0
8315,"{F Uh, } {D now, } {F uh, } were you asked to wait before starting to work until the drug test came through  /",0
8316,"[ What, + what ] about, {F oh, } - /",0
8317,do you watch much T V  /,0
8318,"what's your favorite news,  /",0
8319,do you get a news magazine  /,0
8320,Are you satisfied with the quality of coverage? /,0
8321,Is there anything missing?  /,0
8322,"{F Oh, } really? /",0
8323,"{E I mean, } what basis, {D you know, } of comparison do we have really? /",0
8324,"{F Oh, } is it really? /",0
8325,Have you always gone until the recording? /,0
8326,which end do we push  /,0
8327,"[ they, + they ] each think that, {F uh, } if more people vote, they'll get more votes, {F huh? } /",0
8328,"{F Oh, } really? /",0
8329,Do you hear the dogs in the background here? /,0
8330,"{F Oh, } yeah? /",0
8331,What part of the country are you from? /,0
8332,Are you really? /,0
8333,"[ do, + do ] you work for T I in any way? /",0
8334,"[ how did you, + how did they ] get you? /",0
8335,"[ [ what, + {D now, } {F uh, } what ] particularly, + particularly what ] kind of music do you like? /",0
8336,How about you? /,0
8337,How do you feel about rap music? /,0
8338,When it was really just starting. /,0
8339,"Do you remember [ that, + that ] song. /",0
8340,"Was it, - /",0
8341,"{C but } {D you know, } whatever became of Peter Frampton.  /",0
8342,Like Paul Simon.  /,0
8343,What do you mean by world music? /,0
8344,"{C So } then it becomes a kind of music [ of, + of ] its own,  so to speak,  /",0
8345,"are they trying to  ((   )) , -/",0
8346,#Is it?#  {Very faint}. /,0
8347,"but if, you know, if I ever wanted to have a kid, how could I work.  /",1
8348,Have you done this very long?  /,0
8349,"Well, what kind of car would you buy?   /",0
8350,What kind do you have now?   /,0
8351,And did you find that you like the foreign cars better than the domestic? /,0
8352,"Oh, really?   /",0
8353,What are we supposed to discuss again?   /,0
8354,or do they both get served?  /,0
8355,Did they know that all along? /,1
8356,"but so what does that, -/",0
8357,"#what does# that mean for people that you work with and shake hands with and <breathing>,  -/",0
8358,"And how is it really transmitted,",0
8359,"And does that mean like flus and everything else, there are all these different strains of it? /",1
8360,"And why can't you, why can't the F D A say, you know, i-, if these people knowingly consent to be,",1
8361,"what is it called,  /",0
8362,is it Meech Lake Accord? /,0
8363,But what is it?  /,0
8364,"Course, then could, you know, at, at some point, could you ever convince someone to turn around and grow something that was productive for humankind. /",0
8365,"Well, have we come up with a solution yet, Salina? /",0
8366,What do you think about it?   /,0
8367,"Oh, you're kidding.   /",0
8368,"Anyway, do you have anything else in the, the subject, uh --",0
8369,is there anything I believe in <laughter>. /,0
8370,Is this like a very short call?  <Laughter>. /,0
8371,is the one year old a boy? /,0
8372,So what do you think about caring for older folks Dale? /,0
8373,What about you? /,0
8374,especially for your uncle I bet. /,0
8375,Do they have anything like that in Dallas. /,0
8376,was it your grand mother --,0
8377,Do they like to listen to other people recollect though? /,0
8378,"well d-, d-, do you play any musical instruments or, -/",0
8379,Do you?   /,0
8380,"So, how long did you play?   /",0
8381,"Did you ever, did you ever just bang on it or do anything with it at all. /",0
8382,"but I mean, can you play anything on it, other than wood chuck song? /",0
8383,Do you sing at choir at your church?   /,0
8384,"Well, what else can we d-, uh, talk about,  /",0
8385,"so you listen to kind of church music, gospel? /",0
8386,"Oh, yeah?   /",0
8387,"now what d-, kind of music do you listen to?   /",0
8388,"What d-, what is that?   /",0
8389,Not hard rock.   /,0
8390,Not like the eagle.   /,0
8391,Is that the eagle?  /,0
8392,"got the bumper sticker, too?  /",0
8393,Really.   /,0
8394,How? /,0
8395,Really? /,0
8396,Are you and your roommate a similar size. /,0
8397,And she still goes through your clothes? /,0
8398,#Really.# /,0
8399,"Then you start missing stuff,  /",0
8400,Do you miss your papers sometimes? /,0
8401,"#Oh, really?# /",0
8402,You know what I mean. /,0
8403,"um, did you do through a public school system or private? /",0
8404,did you notice a big difference? /,0
8405,Like in what sense? /,0
8406,So do you go to college right now?  /,0
8407,"You're a, so you're a senior now. /",0
8408,"um, is, is N C University is that, uh, State, -/",0
8409,that's a State University then. /,0
8410,And you're from there also? /,0
8411,Oh is it. /,0
8412,Where did you go? /,0
8413,Where did you go? /,0
8414,"But ar-, do you have any ideal what you're going into when you graduate. /",0
8415,Oh yeah. /,0
8416,Do you know where you're going? /,0
8417,Where's that? /,0
8418,Oh is that North Carolina? /,0
8419,"Never heard of the, uh, Tarheels? /",0
8420,"The A C C Tarheels, U N C? /",0
8421,so obviously you're into education. /,0
8422,"Have you s-, had any snow up your way?   /",0
8423,"Oh, that's, that's different, isn't it? /",0
8424,"It's not a, doesn't get that cold, I guess, huh? /",0
8425,"The, uh, you'll be flying in there?   /",0
8426,"but I guess it didn't pan out, huh? /",0
8427,"What do you usually wear to, -/",0
8428,"Now, being from Philadelphia, I don't expect your dress code to be quite that relaxed, right? /",0
8429,That must be nice atmosphere then. /,0
8430,"That's good for the clothes budget, I #would imagine.# /",0
8431,"are you, - /",0
8432,{C but} why can't they check to see if the person who is applying for this gun has had a record or not.  /,0
8433,"So, what do you, - /",0
8434,"what's your opinion on the, our policy down there? /",0
8435,Did you read Tom Clancy's A CLEAR AND PRESENT DANGER? /,0
8436,"# Hey, what was that book,# -/",0
8437,"what was that book that you were saying to read,",0
8438,How bad is it?  /,0
8439,Do you have smog like they do in California? /,0
8440,What do you think is your primary cause of it. /,0
8441,You do?  /,0
8442,You really think cars contribute a lot now that they've taken lead out of gas? /,0
8443,"You mean, uh, fifty percent pollution total --",0
8444,"Do you all have pollution in your co-, part of the country, uh, from industry? /",0
8445,"Really, /",0
8446,any particular kind or just all kinds? /,0
8447,"Well what can we do about the, the, the, the air conditioning problem? /",0
8448,"Is that also what's in, uh, hairsp-, aerosol? /",0
8449,"Even, so, so the aerosol is still aerosol, /",0
8450,but it doesn't have anything that's damaging. /,0
8451,Is that right. /,0
8452,"How much does, uh, planting more trees and things like that help? /",0
8453,Do you all have that? /,0
8454,"So I'm assu-, I'm assuming that, you know, they check, they check everything for safety  /",0
8455,"But that's all they check for,  /",0
8456,"they don't check how good, - /",0
8457,if your tires are good enough or your brakes are good enough. /,0
8458,"Um, so what do you think?   /",0
8459,"Oh, really?   /",0
8460,You don't think it's abnormal? /,0
8461,<Laughter>  What kind of a car do you have now? /,0
8462,You got kids? /,0
8463,Really? /,0
8464,"Oh, really? /",0
8465,"What would I, besides tooling around and looking really cool --",1
8466,"Oh, really? /",0
8467,"{F Oh, } is that right?  /",0
8468,"{F Oh, } is that right?  /",0
8469,"{C But anyway, } what do you think we've gained from the spaceflights? /",0
8470,"{F Oh, } is that right?   /",0
8471,Where do you live?   /,0
8472,am I talking to Utah right now?   /,0
8473,Carolyn Rash? /,0
8474,"Is her name Rash, Carolyn Rash?  /",0
8475,You never think about that do you?   /,0
8476,Looked pretty --,0
8477,Is that right?   /,0
8478,{C but } did he go into that in the book? /,0
8479,"{D Well, } do you think we should continue to support it at the level, - /",0
8480,I don't know if you have a satellite dish or not.   /,0
8481,Do they have children? /,0
8482,Is she spayed. /,0
8483,Isn't that bad <laughter>. /,1
8484,"I mean, why not. /",1
8485,"Well you know, why not,  /",1
8486,why not. /,1
8487,"You're off of the main road, you said? /",0
8488,"We-, d-, do any of your friends have, have, uh, older children that they do anything with.  /",0
8489,"Do, do you have friends with older children,  /",0
8490,"she needed that,",0
8491,"We-, she, she's the middle one? /",0
8492,Is it really?  /,0
8493,How long have you had it?  /,0
8494,<Laughter> Does he shed a lot?   /,0
8495,How much does he weigh now?   /,0
8496,Is he good with family?   /,0
8497,How about you?   /,0
8498,"{F Uh, } have you ever had a Retriever before? /",0
8499,"[ Is, + is ] your dog an inside and outdoors?  /",0
8500,"{F Oh, } really?  /",0
8501,"{F Um, } when he gets outside, [ does, in, + does ] he run away and then eventually come back? /",0
8502,"{F Oh, } yeah?   /",0
8503,Did you bring him to a doggy obedience school or --,0
8504,Really?  /,0
8505,have you heard of that?  /,0
8506,what is that?   /,0
8507,"{F Oh, } really?   /",0
8508,"[ It's, + {F uh, } is ] your cat an indoor cat or an --",0
8509,-- because of the leukemia?  /,0
8510,"[ What, + {F uh, } what ] kind of climate do you have?  /",0
8511,"Did you do the diagnosis, or was it just an assumption that that's probably the part that failed? /",0
8512,Do you have a separate fuse for your high beam --,0
8513,"Is this a, a mail order parts house that specializes in, in parts for parts for, uh, old imports? /",0
8514,"-- so, it's not J C Whitney or somebody like that. /",0
8515,"have you found any, uh, uh, reliable import service people in the metroplex? /",0
8516,So what do you think? /,0
8517,What do you think? /,0
8518,"What about, - /",0
8519,I don't know --,0
8520,What about with adults?  /,0
8521,Anything do any about (( )) adult crime. /,0
8522,"if you write a bad check, you go to jail, right. /",0
8523,Why not?  /,1
8524,Who's going to pay for mine? /,0
8525,Where you at? /,0
8526,"Well, where are you from? /",0
8527,"Why was, you know, why -- -/",0
8528,"-- you know, why didn't they just, - /",0
8529,"What kind, h-, -/",0
8530,"What kind of cars do you, do you usually drive? /",0
8531,Really? /,0
8532,And have you had experience with cars other than the ones you have? /,0
8533,"Are, are,",0
8534,"Oh, yours is small. /",0
8535,Really? /,0
8536,"so, um, have you, have you worked outside, also and, um, feel that, it, that, - /",0
8537,"well, how do you feel, as far as, uh, - /",0
8538,what would be a happy medium  /,0
8539,"or, or what would you like to see?  </children>. /",0
8540,"[Children] Well, what do you think, <noise> {water running}  /",0
8541,You interested in woodworking? /,0
8542,{F Um. }  #What kind of# -- -/,0
8543,-- pine? /,0
8544,#I guess he's young.#  /,0
8545,Did you do it with a jigsaw  /,0
8546,"{C or } do you have powered, #{D you know, } [ a, + ] # -/",0
8547,"{F Uh, } how about yourself? /",0
8548,"[ #What,# + what ] type of art do you focus on?   /",0
8549,{F Huh. } #{D So } you# --,0
8550,I don't know #if you've heard of it.  /,0
8551,#A band saw?# /,0
8552,"{C and then, } you used a handsaw or a #backsaw?# /",0
8553,#{D Now }# did you cut a quarter wedge in this? /,0
8554,"{D now } what was the question,  /",0
8555,"[ what, + what's ] the criteria for picking a college? /",0
8556,What advice --,0
8557,You think so <laughter>? /,0
8558,"[ From, + from ]  personal parties or from these, {F um, } [ phone answer, + phone, {F uh, }",0
8559,"{D Well, } you must have a relatively  clean conscience then <laughter>. /",0
8560,did you hear about this Lotus data base that was being put together? /,0
8561,"[ Are th-, +  are there ] any other  specific things [ [ that, + that ] you feel like, +  [ where, + where ]  you feel ] your privacy to be invaded on a day-to-day basis or either on a growing frequency? /",0
8562,"{C so } I'll tell you, is it a serious problem?  /",0
8563,God knows why we hold it on Tuesdays.  /,1
8564,"{F Oh, } really,  /",0
8565,they hold it on the weekends? /,0
8566,Have you # absentee #  --,0
8567,To absentee vote specifically? /,0
8568,"# {F Oh, } really # ? /",0
8569,"[ Why do, +  {F uh, } is that just because they have ] such a low opinion of the public?  And  the public's, # {F uh } # ,",0
8570,"{D Well, } then how can a democracy work then? /",1
8571,"# [ How, + how ] can it work? # /",1
8572,Is it working?  /,1
8573,# What?  <laughter> # /,0
8574,"# {D Well, } #",0
8575,"What if we totally [ took money out of the camp-,  {F eh, }  ma-, + ] just severely limited the campaigns so money wasn't so much of an issue?  /",0
8576,"# {F Oh, } you mean the special interest groups? # /",0
8577,"{D Well, } then why did he say that during his campaign? /",0
8578,"# [ What about, + what about ] # voters in the  other countries that you were talking about?  /",0
8579,"Like in the European countries where they have higher turnouts? And, {D well, } the newer democracies  /",0
8580,# You do not think so # ? /,0
8581,"# {F Oh, } really? # /",0
8582,"# {C But } [ isn't that # , + isn't that ]  kind of   a blanket racist kind of  thing to say the blacks and Hispanics and other minorities just don't vote?  /",0
8583,What do you mean? /,0
8584,"# {D You know, } Karen, I wonder if # we are recording. /",0
8585,"Why,  /",0
8586,did you not press one? /,0
8587,"{D Well } what do you feel about the, {F um, } present  situation in the Mideast? /",0
8588,"What do you think, Mark? /",0
8589,"{F Oh, } you don't think they got the codes from the U S already? /",0
8590,"what about this situation  with [ the, +  {D you know, } the, ] {F uh, } continual, {F uh, } harassment by Iraq right now and, {F uh, }  apparently failing to let the, {F uh, } arms inspectors have free access. /",0
8591,"# {D Well, } do you think that, # {F uh, } we should  ignore it and just allowed him to go ahead and, {F uh, }",0
8592,"do you have [ any, + any ] views on, {F uh, } Israel's relation to the U S?  /",0
8593,"Do you,",0
8594,"{F Um, } what do you do this weekend? /",0
8595,"[ wh-, d-, +  what do ] you [ plan, +   have planned ] for your yard? /",0
8596,What part of the state do you live in? /,0
8597,"{F um, } where you live is there a real high, {F uh, } alkaline or (( ash ))   content  /",0
8598,Really. /,0
8599,"[ Is it, + is it ] limestone [ under, + underneath? ] /",0
8600,How do you put trees in there? /,0
8601,"{D Like } [ what, + {F um, } what ] type roses? /",0
8602,"[ Have you, + have you, ] {F uh, } [ done, + {F um, } done ]  a lot of tree surgeon work on your trees or not? /",0
8603,"[ {C But, } +  {F uh, } {C but, } ]   {F uh, } [ [ what kind of, + {F uh, } what kind of, ] + what kind of ] grass are you growing? /",0
8604,<Noise> <talking>  {D So } how do you feel about it? /,0
8605,Where do you work? /,0
8606,"{D Like } if you're on a prescription drug of some kind, {D you know, }  what are they going to do about that <laughter>. /",1
8607,"[ What, + what ]  program are you in over at Carnegie Mellon? /",0
8608,"They test you, {F uh, } [ before they, + before you ]  start or before # you even # --",0
8609,"You probably wondered, {F huh. }  /",0
8610,"# [ Wh-, + what ] happens if you were to fail?  /",0
8611,"Then do they give you {D like } [ one ch-, + one more ] chance or two more # chances? # /",0
8612,are you working right now anywhere  /,0
8613,"# [ Did, + do ] # they test you [ at, +  right now, at ] work too? /",0
8614,Is it formal policy that they said they might test? /,0
8615,what do you think about it? /,0
8616,"[ [ Were, + were ] they +  in any of the areas where they, ]",0
8617,"[ Have, + have ] you all been  getting rain storms down there? /",0
8618,It did? /,0
8619,"{D Well, }  I guess, [ what part of t-, + what part of the ] country do you live in? /",0
8620,What about yourself? /,0
8621,"{C But, }  {F uh, } have you always lived  here in Dallas  /",0
8622,"{F Oh, } {D well, } you are seeing quite a  different climate and quite a different neighborhood. /",0
8623,You probably have enjoyed getting away from the snow. /,0
8624,How about you? /,0
8625,"<Breathing> {D Well, } now,  do you live in [ a, + a ] [ home, +  {E or } --",0
8626,"{D Well, } [ your, + was your ] house in good shape,  /",0
8627,was it damaged? /,0
8628,"{F Oh, } it was? /",0
8629,"{D Well, } [ how, + how ] do you feel about the  immigration laws? /",0
8630,Think we've talked long enough? /,0
8631,"{D Well, } how do you feel about it? /",0
8632,"[ Do you know, + {F uh, } do you know ] anybody that's been it? /",0
8633,"{D Well, } how long you been in San Antonio? /",0
8634,"<<Pause>> {C And, }  {F uh, } [ you, +  you ]  were just up there then, {F huh. } /",0
8635,<laughter>  What other types of community service would they be talking about.  /,0
8636,How many times have you talked? /,0
8637,Did Dana sign you up for this? /,0
8638,What other topics have you had? /,0
8639,{C And } you've probably never gardened in your life  ((   )) . /,0
8640,What kind of lawn and garden work do you do?  <noise>. /,0
8641,"<Noise> {F Oh, } does it really?  /",0
8642,"[ Did, +  {F um, } you've ] been working on it for three years? /",0
8643,Really?  /,0
8644,What have you done?  </noise>. /,0
8645,Is this better? /,0
8646,How did you get rid of them? /,0
8647,"[ {C But } +  {F um, }  {C so } ]  you haven't had a problem with that, since? /",0
8648,"[ What else +  [ did it , + did it ]  kill anything else ] it wasn't supposed to? /",0
8649,Not really. /,0
8650,Really?  /,0
8651,you said you had problems with fleas last year in the yard? /,0
8652,What? /,0
8653,"{F Oh, } really?  /",0
8654,"{F Hm, } I wonder why it does? /",0
8655,Really?  /,0
8656,do you enjoy doing it?  /,0
8657,Do you have a garden? /,0
8658,Where do you all live? /,0
8659,"{F Oh, } really?   /",0
8660,"<Laughter> What do you do in your garden,  /",1
8661,what should I do?  /,1
8662,How do you feel about gun control? /,0
8663,"{D Well, } don't you think that {D you know, }  just having, {D you know, } some, {D you know } almost like a driver's license be required {D you know }  with stiff penalties if you are found [ with, + with ] {D you know } a gun that is not  registered or {D you know } that you are not licensed to carry.  /",0
8664,{D well } do you even know what the  procedures are now? /,0
8665,"{C So, } [ does, + {D now } do ] they want us to say where we feel about it, {D like } in rating  it one to ten. /",0
8666,It has?  /,0
8667,"{D Well, } is the crime that bad there in Atlanta? /",0
8668,-- {C but. }   Do you own a gun? /,0
8669,"{C So. } {D Well, } {F uh, } did you hear about that  Killeen massacre or whatever? /",0
8670,"[ the, +  did it ] happen at a cafeteria or something? /",0
8671,"{D Now, } is he the elementary school? /",0
8672,"I don't know if you're,",0
8673,"[ Has, + has ] he had this since kindergarten,  /",0
8674,{C and then } he just didn't learn the right way? /,0
8675,"{C So } [ she, + she ] was able to zero in. /",0
8676,"{F Oh, } really? /",0
8677,"{D Well, } is that good?  /",1
8678,"{D Well, } how long have you been here? /",0
8679,"{D Well, } where do you take those things? /",0
8680,"{D Well, } where do you do that,  /",0
8681,"{D Well, } how much do you earn on the cans,  /",0
8682,"do they time this  thing for us,  /",0
8683,"You can't chat all day, {F huh } <laughter>. /",0
8684,Are you close to getting it done? /,0
8685,Are you going to move your whole family over there then? /,0
8686,{C and } it's pretty flat there? /,0
